dc_id,retailer_id,distance_km,cost_nonrefrig_per_unit,refrig_premium_per_unit,total_cost_refrig_per_unit,emit_nonrefrig_kgco2_per_unit,emit_refrig_kgco2_per_unit,travel_time_hrs,decay_nonrefrig,decay_refrig
D020,R203,1714.27,68.5708,47.9996,116.5704,0.106285,0.179998,42.86,0.2486,0.0286
D020,R204,1810.05,72.402,50.6814,123.0834,0.112223,0.190055,45.25,0.2524,0.0291
D020,R205,1818.16,72.7264,50.9085,123.6349,0.112726,0.190907,45.45,0.2527,0.0291
D020,R206,2175.27,87.0108,60.9076,147.9184,0.134867,0.228403,54.38,0.267,0.0309
D020,R207,2167.6,86.704,60.6928,147.3968,0.134391,0.227598,54.19,0.2667,0.0308
D020,R208,2137.76,85.5104,59.8573,145.3677,0.132541,0.224465,53.44,0.2655,0.0307
D020,R209,2064.28,82.5712,57.7998,140.371,0.127985,0.216749,51.61,0.2626,0.0303
D020,R210,2161.2,86.448,60.5136,146.9616,0.133994,0.226926,54.03,0.2664,0.0308
D020,R211,1784.09,71.3636,49.9545,121.3181,0.110614,0.187329,44.6,0.2514,0.0289
D020,R212,1761.07,70.4428,49.31,119.7528,0.109186,0.184912,44.03,0.2504,0.0288
D020,R213,1794.24,71.7696,50.2387,122.0083,0.111243,0.188395,44.86,0.2518,0.029
D020,R214,1737.58,69.5032,48.6522,118.1554,0.10773,0.182446,43.44,0.2495,0.0287
D020,R215,1758.05,70.322,49.2254,119.5474,0.108999,0.184595,43.95,0.2503,0.0288
D020,R216,1398.05,55.922,39.1454,95.0674,0.086679,0.146795,34.95,0.2359,0.027
D020,R217,1407.56,56.3024,39.4117,95.7141,0.087269,0.147794,35.19,0.2363,0.027
D020,R218,1359.03,54.3612,38.0528,92.414,0.08426,0.142698,33.98,0.2344,0.0268
D020,R219,1462.93,58.5172,40.962,99.4792,0.090702,0.153608,36.57,0.2385,0.0273
D020,R220,1445.54,57.8216,40.4751,98.2967,0.089623,0.151782,36.14,0.2378,0.0272
D020,R221,1224.94,48.9976,34.2983,83.2959,0.075946,0.128619,30.62,0.229,0.0261
D020,R222,1229.73,49.1892,34.4324,83.6216,0.076243,0.129122,30.74,0.2292,0.0261
D020,R223,1204.93,48.1972,33.738,81.9352,0.074706,0.126518,30.12,0.2282,0.026
D020,R224,1155.9,46.236,32.3652,78.6012,0.071666,0.12137,28.9,0.2262,0.0258
D020,R225,1276.62,51.0648,35.7454,86.8102,0.07915,0.134045,31.92,0.2311,0.0264
D020,R226,1384.82,55.3928,38.775,94.1678,0.085859,0.145406,34.62,0.2354,0.0269
D020,R227,1298.77,51.9508,36.3656,88.3164,0.080524,0.136371,32.47,0.232,0.0265
D020,R228,1303.06,52.1224,36.4857,88.6081,0.08079,0.136821,32.58,0.2321,0.0265
D020,R229,1314.85,52.594,36.8158,89.4098,0.081521,0.138059,32.87,0.2326,0.0266
D020,R230,1341.08,53.6432,37.5502,91.1934,0.083147,0.140813,33.53,0.2336,0.0267
D020,R231,1398.21,55.9284,39.1499,95.0783,0.086689,0.146812,34.96,0.2359,0.027
D020,R232,1390.0,55.6,38.92,94.52,0.08618,0.14595,34.75,0.2356,0.027
D020,R233,1379.67,55.1868,38.6308,93.8176,0.08554,0.144865,34.49,0.2352,0.0269
D020,R234,1365.93,54.6372,38.246,92.8832,0.084688,0.143423,34.15,0.2346,0.0268
D020,R235,1420.59,56.8236,39.7765,96.6001,0.088077,0.149162,35.51,0.2368,0.0271
D020,R236,1302.06,52.0824,36.4577,88.5401,0.080728,0.136716,32.55,0.2321,0.0265
D020,R237,1307.23,52.2892,36.6024,88.8916,0.081048,0.137259,32.68,0.2323,0.0265
D020,R238,1369.51,54.7804,38.3463,93.1267,0.08491,0.143799,34.24,0.2348,0.0268
D020,R239,1286.36,51.4544,36.0181,87.4725,0.079754,0.135068,32.16,0.2315,0.0264
D020,R240,1274.59,50.9836,35.6885,86.6721,0.079025,0.133832,31.86,0.231,0.0264
D020,R241,1418.11,56.7244,39.7071,96.4315,0.087923,0.148902,35.45,0.2367,0.0271
D020,R242,1408.23,56.3292,39.4304,95.7596,0.08731,0.147864,35.21,0.2363,0.027
D020,R243,1364.64,54.5856,38.2099,92.7955,0.084608,0.143287,34.12,0.2346,0.0268
D020,R244,1447.19,57.8876,40.5213,98.4089,0.089726,0.151955,36.18,0.2379,0.0272
D020,R245,1453.81,58.1524,40.7067,98.8591,0.090136,0.15265,36.35,0.2382,0.0273
D020,R246,1363.2,54.528,38.1696,92.6976,0.084518,0.143136,34.08,0.2345,0.0268
D020,R247,1327.12,53.0848,37.1594,90.2442,0.082281,0.139348,33.18,0.2331,0.0266
D020,R248,1397.65,55.906,39.1342,95.0402,0.086654,0.146753,34.94,0.2359,0.027
D020,R249,1333.9,53.356,37.3492,90.7052,0.082702,0.14006,33.35,0.2334,0.0267
D020,R250,1425.69,57.0276,39.9193,96.9469,0.088393,0.149697,35.64,0.237,0.0271
D020,R251,1260.34,50.4136,35.2895,85.7031,0.078141,0.132336,31.51,0.2304,0.0263
D020,R252,1331.81,53.2724,37.2907,90.5631,0.082572,0.13984,33.3,0.2333,0.0267
D020,R253,1317.85,52.714,36.8998,89.6138,0.081707,0.138374,32.95,0.2327,0.0266
D020,R254,1288.66,51.5464,36.0825,87.6289,0.079897,0.135309,32.22,0.2315,0.0264
D020,R255,1290.04,51.6016,36.1211,87.7227,0.079982,0.135454,32.25,0.2316,0.0265
D020,R256,1375.8,55.032,38.5224,93.5544,0.0853,0.144459,34.39,0.235,0.0269
D020,R257,1442.97,57.7188,40.4032,98.122,0.089464,0.151512,36.07,0.2377,0.0272
D020,R258,1438.94,57.5576,40.2903,97.8479,0.089214,0.151089,35.97,0.2376,0.0272
D020,R259,1363.15,54.526,38.1682,92.6942,0.084515,0.143131,34.08,0.2345,0.0268
D020,R260,1413.21,56.5284,39.5699,96.0983,0.087619,0.148387,35.33,0.2365,0.0271
D020,R261,1659.31,66.3724,46.4607,112.8331,0.102877,0.174228,41.48,0.2464,0.0283
D020,R262,1670.83,66.8332,46.7832,113.6164,0.103591,0.175437,41.77,0.2468,0.0284
D020,R263,1719.81,68.7924,48.1547,116.9471,0.106628,0.18058,43.0,0.2488,0.0286
D020,R264,1758.38,70.3352,49.2346,119.5698,0.10902,0.18463,43.96,0.2503,0.0288
D020,R265,1700.64,68.0256,47.6179,115.6435,0.10544,0.178567,42.52,0.248,0.0285
D020,R266,1344.43,53.7772,37.644,91.4212,0.083355,0.141165,33.61,0.2338,0.0267
D020,R267,1374.22,54.9688,38.4782,93.447,0.085202,0.144293,34.36,0.235,0.0269
D020,R268,1332.21,53.2884,37.3019,90.5903,0.082597,0.139882,33.31,0.2333,0.0267
D020,R269,1329.46,53.1784,37.2249,90.4033,0.082427,0.139593,33.24,0.2332,0.0266
D020,R270,1434.63,57.3852,40.1696,97.5548,0.088947,0.150636,35.87,0.2374,0.0272
D020,R271,1762.22,70.4888,49.3422,119.831,0.109258,0.185033,44.06,0.2505,0.0288
D020,R272,1862.0,74.48,52.136,126.616,0.115444,0.19551,46.55,0.2545,0.0293
D020,R273,1842.72,73.7088,51.5962,125.305,0.114249,0.193486,46.07,0.2537,0.0292
D020,R274,1842.42,73.6968,51.5878,125.2846,0.11423,0.193454,46.06,0.2537,0.0292
D020,R275,1814.04,72.5616,50.7931,123.3547,0.11247,0.190474,45.35,0.2526,0.0291
D020,R276,1798.54,71.9416,50.3591,122.3007,0.111509,0.188847,44.96,0.2519,0.029
D020,R277,1753.41,70.1364,49.0955,119.2319,0.108711,0.184108,43.84,0.2501,0.0288
D020,R278,1750.25,70.01,49.007,119.017,0.108516,0.183776,43.76,0.25,0.0288
D020,R279,1760.54,70.4216,49.2951,119.7167,0.109153,0.184857,44.01,0.2504,0.0288
D020,R280,1723.43,68.9372,48.256,117.1932,0.106853,0.18096,43.09,0.2489,0.0286
D020,R281,1934.29,77.3716,54.1601,131.5317,0.119926,0.2031,48.36,0.2574,0.0297
D020,R282,1921.36,76.8544,53.7981,130.6525,0.119124,0.201743,48.03,0.2569,0.0296
D020,R283,1933.08,77.3232,54.1262,131.4494,0.119851,0.202973,48.33,0.2573,0.0297
D020,R284,1888.64,75.5456,52.8819,128.4275,0.117096,0.198307,47.22,0.2555,0.0294
D020,R285,1828.09,73.1236,51.1865,124.3101,0.113342,0.191949,45.7,0.2531,0.0291
D020,R286,1825.39,73.0156,51.1109,124.1265,0.113174,0.191666,45.63,0.253,0.0291
D020,R287,1904.46,76.1784,53.3249,129.5033,0.118077,0.199968,47.61,0.2562,0.0295
D020,R288,1902.79,76.1116,53.2781,129.3897,0.117973,0.199793,47.57,0.2561,0.0295
D020,R289,1885.43,75.4172,52.792,128.2092,0.116897,0.19797,47.14,0.2554,0.0294
D020,R290,1963.67,78.5468,54.9828,133.5296,0.121748,0.206185,49.09,0.2585,0.0298
D020,R291,1933.1,77.324,54.1268,131.4508,0.119852,0.202976,48.33,0.2573,0.0297
D020,R292,1903.76,76.1504,53.3053,129.4557,0.118033,0.199895,47.59,0.2562,0.0295
D020,R293,1904.63,76.1852,53.3296,129.5148,0.118087,0.199986,47.62,0.2562,0.0295
D020,R294,1948.12,77.9248,54.5474,132.4722,0.120783,0.204553,48.7,0.2579,0.0297
D020,R295,1891.18,75.6472,52.953,128.6002,0.117253,0.198574,47.28,0.2556,0.0295
D020,R296,721.76,28.8704,20.2093,49.0797,0.044749,0.075785,18.04,0.2089,0.0236
D020,R297,730.62,29.2248,20.4574,49.6822,0.045298,0.076715,18.27,0.2092,0.0237
D020,R298,702.55,28.102,19.6714,47.7734,0.043558,0.073768,17.56,0.2081,0.0235
D020,R299,728.93,29.1572,20.41,49.5672,0.045194,0.076538,18.22,0.2092,0.0236
D020,R300,781.57,31.2628,21.884,53.1468,0.048457,0.082065,19.54,0.2113,0.0239
D020,R301,1010.22,40.4088,28.2862,68.695,0.062634,0.106073,25.26,0.2204,0.0251
D020,R302,1062.52,42.5008,29.7506,72.2514,0.065876,0.111565,26.56,0.2225,0.0253
D020,R303,946.48,37.8592,26.5014,64.3606,0.058682,0.09938,23.66,0.2179,0.0247
D020,R304,959.41,38.3764,26.8635,65.2399,0.059483,0.100738,23.99,0.2184,0.0248
D020,R305,1062.49,42.4996,29.7497,72.2493,0.065874,0.111561,26.56,0.2225,0.0253
D020,R306,710.24,28.4096,19.8867,48.2963,0.044035,0.074575,17.76,0.2084,0.0236
D020,R307,718.04,28.7216,20.1051,48.8267,0.044518,0.075394,17.95,0.2087,0.0236
D020,R308,712.48,28.4992,19.9494,48.4486,0.044174,0.07481,17.81,0.2085,0.0236
D020,R309,703.09,28.1236,19.6865,47.8101,0.043592,0.073824,17.58,0.2081,0.0235
D020,R310,704.11,28.1644,19.7151,47.8795,0.043655,0.073932,17.6,0.2082,0.0235
D020,R311,384.15,15.366,10.7562,26.1222,0.023817,0.040336,9.6,0.1954,0.0219
D020,R312,434.57,17.3828,12.168,29.5508,0.026943,0.04563,10.86,0.1974,0.0222
D020,R313,383.43,15.3372,10.736,26.0732,0.023773,0.04026,9.59,0.1953,0.0219
D020,R314,344.4,13.776,9.6432,23.4192,0.021353,0.036162,8.61,0.1938,0.0217
D020,R315,356.54,14.2616,9.9831,24.2447,0.022105,0.037437,8.91,0.1943,0.0218
D020,R316,548.8,21.952,15.3664,37.3184,0.034026,0.057624,13.72,0.202,0.0227
D020,R317,554.19,22.1676,15.5173,37.6849,0.03436,0.05819,13.85,0.2022,0.0228
D020,R318,536.89,21.4756,15.0329,36.5085,0.033287,0.056373,13.42,0.2015,0.0227
D020,R319,557.02,22.2808,15.5966,37.8774,0.034535,0.058487,13.93,0.2023,0.0228
D020,R320,544.37,21.7748,15.2424,37.0172,0.033751,0.057159,13.61,0.2018,0.0227
D020,R321,768.33,30.7332,21.5132,52.2464,0.047636,0.080675,19.21,0.2107,0.0238
D020,R322,661.09,26.4436,18.5105,44.9541,0.040988,0.069414,16.53,0.2064,0.0233
D020,R323,674.94,26.9976,18.8983,45.8959,0.041846,0.070869,16.87,0.207,0.0234
D020,R324,676.6,27.064,18.9448,46.0088,0.041949,0.071043,16.91,0.2071,0.0234
D020,R325,735.54,29.4216,20.5951,50.0167,0.045603,0.077232,18.39,0.2094,0.0237
D020,R326,794.34,31.7736,22.2415,54.0151,0.049249,0.083406,19.86,0.2118,0.024
D020,R327,794.41,31.7764,22.2435,54.0199,0.049253,0.083413,19.86,0.2118,0.024
D020,R328,807.32,32.2928,22.605,54.8978,0.050054,0.084769,20.18,0.2123,0.024
D020,R329,829.01,33.1604,23.2123,56.3727,0.051399,0.087046,20.73,0.2132,0.0241
D020,R330,852.31,34.0924,23.8647,57.9571,0.052843,0.089493,21.31,0.2141,0.0243
D020,R331,846.91,33.8764,23.7135,57.5899,0.052508,0.088926,21.17,0.2139,0.0242
D020,R332,858.55,34.342,24.0394,58.3814,0.05323,0.090148,21.46,0.2143,0.0243
D020,R333,871.76,34.8704,24.4093,59.2797,0.054049,0.091535,21.79,0.2149,0.0244
D020,R334,833.13,33.3252,23.3276,56.6528,0.051654,0.087479,20.83,0.2133,0.0242
D020,R335,899.07,35.9628,25.174,61.1368,0.055742,0.094402,22.48,0.216,0.0245
D020,R336,838.29,33.5316,23.4721,57.0037,0.051974,0.08802,20.96,0.2135,0.0242
D020,R337,853.14,34.1256,23.8879,58.0135,0.052895,0.08958,21.33,0.2141,0.0243
D020,R338,889.13,35.5652,24.8956,60.4608,0.055126,0.093359,22.23,0.2156,0.0244
D020,R339,852.95,34.118,23.8826,58.0006,0.052883,0.08956,21.32,0.2141,0.0243
D020,R340,882.94,35.3176,24.7223,60.0399,0.054742,0.092709,22.07,0.2153,0.0244
D020,R341,2162.97,86.5188,60.5632,147.082,0.134104,0.227112,54.07,0.2665,0.0308
D020,R342,2191.05,87.642,61.3494,148.9914,0.135845,0.23006,54.78,0.2676,0.031
D020,R343,2185.82,87.4328,61.203,148.6358,0.135521,0.229511,54.65,0.2674,0.0309
D020,R344,2240.98,89.6392,62.7474,152.3866,0.138941,0.235303,56.02,0.2696,0.0312
D020,R345,2232.5,89.3,62.51,151.81,0.138415,0.234412,55.81,0.2693,0.0312
D020,R346,2163.48,86.5392,60.5774,147.1166,0.134136,0.227165,54.09,0.2665,0.0308
D020,R347,2167.43,86.6972,60.688,147.3852,0.134381,0.22758,54.19,0.2667,0.0308
D020,R348,2226.7,89.068,62.3476,151.4156,0.138055,0.233803,55.67,0.2691,0.0311
D020,R349,2203.0,88.12,61.684,149.804,0.136586,0.231315,55.08,0.2681,0.031
D020,R350,2213.62,88.5448,61.9814,150.5262,0.137244,0.23243,55.34,0.2685,0.0311
D020,R351,2283.56,91.3424,63.9397,155.2821,0.141581,0.239774,57.09,0.2713,0.0314
D020,R352,2282.74,91.3096,63.9167,155.2263,0.14153,0.239688,57.07,0.2713,0.0314
D020,R353,2290.3,91.612,64.1284,155.7404,0.141999,0.240482,57.26,0.2716,0.0315
D020,R354,2308.5,92.34,64.638,156.978,0.143127,0.242393,57.71,0.2723,0.0315
D020,R355,2297.49,91.8996,64.3297,156.2293,0.142444,0.241236,57.44,0.2719,0.0315
D020,R356,2259.76,90.3904,63.2733,153.6637,0.140105,0.237275,56.49,0.2704,0.0313
D020,R357,2300.52,92.0208,64.4146,156.4354,0.142632,0.241555,57.51,0.272,0.0315
D020,R358,2258.13,90.3252,63.2276,153.5528,0.140004,0.237104,56.45,0.2703,0.0313
D020,R359,2273.75,90.95,63.665,154.615,0.140973,0.238744,56.84,0.271,0.0314
D020,R360,2228.67,89.1468,62.4028,151.5496,0.138178,0.23401,55.72,0.2691,0.0311
D020,R361,1933.75,77.35,54.145,131.495,0.119892,0.203044,48.34,0.2573,0.0297
D020,R362,1940.24,77.6096,54.3267,131.9363,0.120295,0.203725,48.51,0.2576,0.0297
D020,R363,2004.84,80.1936,56.1355,136.3291,0.1243,0.210508,50.12,0.2602,0.03
D020,R364,1917.29,76.6916,53.6841,130.3757,0.118872,0.201315,47.93,0.2567,0.0296
D020,R365,1881.65,75.266,52.6862,127.9522,0.116662,0.197573,47.04,0.2553,0.0294
D020,R366,1947.52,77.9008,54.5306,132.4314,0.120746,0.20449,48.69,0.2579,0.0297
D020,R367,1859.0,74.36,52.052,126.412,0.115258,0.195195,46.48,0.2544,0.0293
D020,R368,1981.93,79.2772,55.494,134.7712,0.12288,0.208103,49.55,0.2593,0.0299
D020,R369,1979.93,79.1972,55.438,134.6352,0.122756,0.207893,49.5,0.2592,0.0299
D020,R370,1915.27,76.6108,53.6276,130.2384,0.118747,0.201103,47.88,0.2566,0.0296
D020,R371,2018.25,80.73,56.511,137.241,0.125132,0.211916,50.46,0.2607,0.0301
D020,R372,2022.45,80.898,56.6286,137.5266,0.125392,0.212357,50.56,0.2609,0.0301
D020,R373,2008.92,80.3568,56.2498,136.6066,0.124553,0.210937,50.22,0.2604,0.03
D020,R374,2008.45,80.338,56.2366,136.5746,0.124524,0.210887,50.21,0.2603,0.03
D020,R375,2047.32,81.8928,57.325,139.2178,0.126934,0.214969,51.18,0.2619,0.0302
D020,R376,2149.67,85.9868,60.1908,146.1776,0.13328,0.225715,53.74,0.266,0.0307
D020,R377,2080.73,83.2292,58.2604,141.4896,0.129005,0.218477,52.02,0.2632,0.0304
D020,R378,2176.63,87.0652,60.9456,148.0108,0.134951,0.228546,54.42,0.2671,0.0309
D020,R379,2188.15,87.526,61.2682,148.7942,0.135665,0.229756,54.7,0.2675,0.0309
D020,R380,2108.28,84.3312,59.0318,143.363,0.130713,0.221369,52.71,0.2643,0.0305
D020,R381,1355.01,54.2004,37.9403,92.1407,0.084011,0.142276,33.88,0.2342,0.0268
D020,R382,1446.97,57.8788,40.5152,98.394,0.089712,0.151932,36.17,0.2379,0.0272
D020,R383,1385.85,55.434,38.8038,94.2378,0.085923,0.145514,34.65,0.2354,0.0269
D020,R384,1443.83,57.7532,40.4272,98.1804,0.089517,0.151602,36.1,0.2378,0.0272
D020,R385,1380.54,55.2216,38.6551,93.8767,0.085593,0.144957,34.51,0.2352,0.0269
D020,R386,1396.78,55.8712,39.1098,94.981,0.0866,0.146662,34.92,0.2359,0.027
D020,R387,1410.81,56.4324,39.5027,95.9351,0.08747,0.148135,35.27,0.2364,0.0271
D020,R388,1422.9,56.916,39.8412,96.7572,0.08822,0.149405,35.57,0.2369,0.0271
D020,R389,1382.47,55.2988,38.7092,94.008,0.085713,0.145159,34.56,0.2353,0.0269
D020,R390,1442.49,57.6996,40.3897,98.0893,0.089434,0.151461,36.06,0.2377,0.0272
D020,R391,1459.21,58.3684,40.8579,99.2263,0.090471,0.153217,36.48,0.2384,0.0273
D020,R392,1545.84,61.8336,43.2835,105.1171,0.095842,0.162313,38.65,0.2418,0.0277
D020,R393,1511.6,60.464,42.3248,102.7888,0.093719,0.158718,37.79,0.2405,0.0276
D020,R394,1444.99,57.7996,40.4597,98.2593,0.089589,0.151724,36.12,0.2378,0.0272
D020,R395,1538.67,61.5468,43.0828,104.6296,0.095398,0.16156,38.47,0.2415,0.0277
D020,R396,1205.78,48.2312,33.7618,81.993,0.074758,0.126607,30.14,0.2282,0.026
D020,R397,1290.86,51.6344,36.1441,87.7785,0.080033,0.13554,32.27,0.2316,0.0265
D020,R398,1243.75,49.75,34.825,84.575,0.077113,0.130594,31.09,0.2298,0.0262
D020,R399,1228.27,49.1308,34.3916,83.5224,0.076153,0.128968,30.71,0.2291,0.0261
D020,R400,1193.01,47.7204,33.4043,81.1247,0.073967,0.125266,29.83,0.2277,0.026
D020,R401,2267.13,90.6852,63.4796,154.1648,0.140562,0.238049,56.68,0.2707,0.0313
D020,R402,2291.21,91.6484,64.1539,155.8023,0.142055,0.240577,57.28,0.2716,0.0315
D020,R403,2332.11,93.2844,65.2991,158.5835,0.144591,0.244872,58.3,0.2733,0.0317
D020,R404,2284.26,91.3704,63.9593,155.3297,0.141624,0.239847,57.11,0.2714,0.0314
D020,R405,2283.8,91.352,63.9464,155.2984,0.141596,0.239799,57.1,0.2714,0.0314
D020,R406,2550.82,102.0328,71.423,173.4558,0.158151,0.267836,63.77,0.282,0.0328
D020,R407,2669.18,106.7672,74.737,181.5042,0.165489,0.280264,66.73,0.2868,0.0333
D020,R408,2603.7,104.148,72.9036,177.0516,0.161429,0.273388,65.09,0.2841,0.033
D020,R409,2618.63,104.7452,73.3216,178.0668,0.162355,0.274956,65.47,0.2847,0.0331
D020,R410,2582.09,103.2836,72.2985,175.5821,0.16009,0.271119,64.55,0.2833,0.0329
D020,R411,2291.98,91.6792,64.1754,155.8546,0.142103,0.240658,57.3,0.2717,0.0315
D020,R412,2308.27,92.3308,64.6316,156.9624,0.143113,0.242368,57.71,0.2723,0.0315
D020,R413,2245.97,89.8388,62.8872,152.726,0.13925,0.235827,56.15,0.2698,0.0312
D020,R414,2238.36,89.5344,62.6741,152.2085,0.138778,0.235028,55.96,0.2695,0.0312
D020,R415,2246.5,89.86,62.902,152.762,0.139283,0.235883,56.16,0.2699,0.0312
D020,R416,2527.97,101.1188,70.7832,171.902,0.156734,0.265437,63.2,0.2811,0.0326
D020,R417,2511.08,100.4432,70.3102,170.7534,0.155687,0.263663,62.78,0.2804,0.0326
D020,R418,2479.29,99.1716,69.4201,168.5917,0.153716,0.260325,61.98,0.2792,0.0324
D020,R419,2540.23,101.6092,71.1264,172.7356,0.157494,0.266724,63.51,0.2816,0.0327
D020,R420,2572.09,102.8836,72.0185,174.9021,0.15947,0.270069,64.3,0.2829,0.0329
D020,R421,283.26,11.3304,7.9313,19.2617,0.017562,0.029742,7.08,0.1913,0.0214
D020,R422,312.97,12.5188,8.7632,21.282,0.019404,0.032862,7.82,0.1925,0.0216
D020,R423,278.79,11.1516,7.8061,18.9577,0.017285,0.029273,6.97,0.1912,0.0214
D020,R424,306.36,12.2544,8.5781,20.8325,0.018994,0.032168,7.66,0.1923,0.0215
D020,R425,282.8,11.312,7.9184,19.2304,0.017534,0.029694,7.07,0.1913,0.0214
D020,R426,87.55,3.502,2.4514,5.9534,0.005428,0.009193,2.19,0.1835,0.0204
D020,R427,130.11,5.2044,3.6431,8.8475,0.008067,0.013662,3.25,0.1852,0.0207
D020,R428,148.02,5.9208,4.1446,10.0654,0.009177,0.015542,3.7,0.1859,0.0207
D020,R429,221.13,8.8452,6.1916,15.0368,0.01371,0.023219,5.53,0.1888,0.0211
D020,R430,207.87,8.3148,5.8204,14.1352,0.012888,0.021826,5.2,0.1883,0.021
D020,R431,132.51,5.3004,3.7103,9.0107,0.008216,0.013914,3.31,0.1853,0.0207
D020,R432,107.29,4.2916,3.0041,7.2957,0.006652,0.011265,2.68,0.1843,0.0205
D020,R433,131.05,5.242,3.6694,8.9114,0.008125,0.01376,3.28,0.1852,0.0207
D020,R434,128.29,5.1316,3.5921,8.7237,0.007954,0.01347,3.21,0.1851,0.0206
D020,R435,132.68,5.3072,3.715,9.0222,0.008226,0.013931,3.32,0.1853,0.0207
D020,R436,155.62,6.2248,4.3574,10.5822,0.009648,0.01634,3.89,0.1862,0.0208
D020,R437,74.52,2.9808,2.0866,5.0674,0.00462,0.007825,1.86,0.183,0.0204
D020,R438,89.01,3.5604,2.4923,6.0527,0.005519,0.009346,2.23,0.1836,0.0204
D020,R439,155.64,6.2256,4.3579,10.5835,0.00965,0.016342,3.89,0.1862,0.0208
D020,R440,92.62,3.7048,2.5934,6.2982,0.005742,0.009725,2.32,0.1837,0.0205
D020,R441,1655.14,66.2056,46.3439,112.5495,0.102619,0.17379,41.38,0.2462,0.0283
D020,R442,1653.25,66.13,46.291,112.421,0.102502,0.173591,41.33,0.2461,0.0283
D020,R443,1567.43,62.6972,43.888,106.5852,0.097181,0.16458,39.19,0.2427,0.0278
D020,R444,1592.98,63.7192,44.6034,108.3226,0.098765,0.167263,39.82,0.2437,0.028
D020,R445,1655.55,66.222,46.3554,112.5774,0.102644,0.173833,41.39,0.2462,0.0283
D020,R446,1671.42,66.8568,46.7998,113.6566,0.103628,0.175499,41.79,0.2469,0.0284
D020,R447,1637.71,65.5084,45.8559,111.3643,0.101538,0.17196,40.94,0.2455,0.0282
D020,R448,1651.3,66.052,46.2364,112.2884,0.102381,0.173386,41.28,0.2461,0.0283
D020,R449,1671.04,66.8416,46.7891,113.6307,0.103604,0.175459,41.78,0.2468,0.0284
D020,R450,1652.34,66.0936,46.2655,112.3591,0.102445,0.173496,41.31,0.2461,0.0283
D020,R451,1731.05,69.242,48.4694,117.7114,0.107325,0.18176,43.28,0.2492,0.0287
D020,R452,1719.3,68.772,48.1404,116.9124,0.106597,0.180527,42.98,0.2488,0.0286
D020,R453,1746.31,69.8524,48.8967,118.7491,0.108271,0.183363,43.66,0.2499,0.0287
D020,R454,1724.5,68.98,48.286,117.266,0.106919,0.181072,43.11,0.249,0.0286
D020,R455,1750.36,70.0144,49.0101,119.0245,0.108522,0.183788,43.76,0.25,0.0288
D020,R456,1253.15,50.126,35.0882,85.2142,0.077695,0.131581,31.33,0.2301,0.0263
D020,R457,1220.28,48.8112,34.1678,82.979,0.075657,0.128129,30.51,0.2288,0.0261
D020,R458,1196.94,47.8776,33.5143,81.3919,0.07421,0.125679,29.92,0.2279,0.026
D020,R459,1197.18,47.8872,33.521,81.4082,0.074225,0.125704,29.93,0.2279,0.026
D020,R460,1244.69,49.7876,34.8513,84.6389,0.077171,0.130692,31.12,0.2298,0.0262
D020,R461,1255.85,50.234,35.1638,85.3978,0.077863,0.131864,31.4,0.2302,0.0263
D020,R462,1267.32,50.6928,35.485,86.1778,0.078574,0.133069,31.68,0.2307,0.0263
D020,R463,1198.93,47.9572,33.57,81.5272,0.074334,0.125888,29.97,0.228,0.026
D020,R464,1178.51,47.1404,32.9983,80.1387,0.073068,0.123744,29.46,0.2271,0.0259
D020,R465,1218.55,48.742,34.1194,82.8614,0.07555,0.127948,30.46,0.2287,0.0261
D020,R466,1319.48,52.7792,36.9454,89.7246,0.081808,0.138545,32.99,0.2328,0.0266
D020,R467,1364.82,54.5928,38.215,92.8078,0.084619,0.143306,34.12,0.2346,0.0268
D020,R468,1323.75,52.95,37.065,90.015,0.082073,0.138994,33.09,0.2329,0.0266
D020,R469,1346.97,53.8788,37.7152,91.594,0.083512,0.141432,33.67,0.2339,0.0267
D020,R470,1420.65,56.826,39.7782,96.6042,0.08808,0.149168,35.52,0.2368,0.0271
D020,R471,2245.69,89.8276,62.8793,152.7069,0.139233,0.235797,56.14,0.2698,0.0312
D020,R472,2222.67,88.9068,62.2348,151.1416,0.137806,0.23338,55.57,0.2689,0.0311
D020,R473,2200.41,88.0164,61.6115,149.6279,0.136425,0.231043,55.01,0.268,0.031
D020,R474,2241.8,89.672,62.7704,152.4424,0.138992,0.235389,56.05,0.2697,0.0312
D020,R475,2218.33,88.7332,62.1132,150.8464,0.137536,0.232925,55.46,0.2687,0.0311
D020,R476,2330.91,93.2364,65.2655,158.5019,0.144516,0.244746,58.27,0.2732,0.0317
D020,R477,2361.21,94.4484,66.1139,160.5623,0.146395,0.247927,59.03,0.2744,0.0318
D020,R478,2359.09,94.3636,66.0545,160.4181,0.146264,0.247704,58.98,0.2744,0.0318
D020,R479,2375.78,95.0312,66.5218,161.553,0.147298,0.249457,59.39,0.275,0.0319
D020,R480,2319.39,92.7756,64.9429,157.7185,0.143802,0.243536,57.98,0.2728,0.0316
D020,R481,2140.16,85.6064,59.9245,145.5309,0.13269,0.224717,53.5,0.2656,0.0307
D020,R482,2170.64,86.8256,60.7779,147.6035,0.13458,0.227917,54.27,0.2668,0.0309
D020,R483,2135.98,85.4392,59.8074,145.2466,0.132431,0.224278,53.4,0.2654,0.0307
D020,R484,2128.19,85.1276,59.5893,144.7169,0.131948,0.22346,53.2,0.2651,0.0306
